time,x1_p05,x1_p50,x1_p95,x2_p05,x2_p50,x2_p95,x3_p05,x3_p50,x3_p95,x4_p05,x4_p50,x4_p95,x5_p05,x5_p50,x5_p95,x6_p05,x6_p50,x6_p95,x7_p05,x7_p50,x7_p95,x8_p05,x8_p50,x8_p95,x9_p05,x9_p50,x9_p95,x10_p05,x10_p50,x10_p95,x11_p05,x11_p50,x11_p95,x12_p05,x12_p50,x12_p95,x13_p05,x13_p50,x13_p95,x14_p05,x14_p50,x14_p95,x15_p05,x15_p50,x15_p95,x16_p05,x16_p50,x16_p95,x17_p05,x17_p50,x17_p95,x18_p05,x18_p50,x18_p95,x19_p05,x19_p50,x19_p95,x20_p05,x20_p50,x20_p95,x21_p05,x21_p50,x21_p95,x22_p05,x22_p50,x22_p95,x23_p05,x23_p50,x23_p95,x24_p05,x24_p50,x24_p95,x25_p05,x25_p50,x25_p95,x26_p05,x26_p50,x26_p95,x27_p05,x27_p50,x27_p95,x28_p05,x28_p50,x28_p95,x29_p05,x29_p50,x29_p95,x30_p05,x30_p50,x30_p95,x31_p05,x31_p50,x31_p95,x32_p05,x32_p50,x32_p95,x33_p05,x33_p50,x33_p95,x34_p05,x34_p50,x34_p95,x35_p05,x35_p50,x35_p95,x36_p05,x36_p50,x36_p95,x37_p05,x37_p50,x37_p95,x38_p05,x38_p50,x38_p95,x39_p05,x39_p50,x39_p95,x40_p05,x40_p50,x40_p95,x41_p05,x41_p50,x41_p95,x42_p05,x42_p50,x42_p95,x43_p05,x43_p50,x43_p95
1962-Q3,-0.5800027138299044,0.07197276642161829,0.826990160412919,-0.6935027224230235,0.10511252527590086,0.911142818186174,-0.8467340008494358,-0.13682803957743017,0.521852143564391,-0.8702751436364609,-0.05877284086573345,0.7634307183017623,-0.812926334606878,0.17706260844702287,0.9403146702701607,-1.1104456637235338,-0.09580365822632086,0.9595150680483301,-1.4734505023185884,0.00659759927072073,1.6420850364447517,-2.1015346155844936,0.40695074125347813,2.7757170683846626,-0.5101710750936415,0.22984861755765384,0.8429733539598112,-0.8540243926338222,0.040039665818483096,0.8530640100060183,-0.653719403967147,0.13929553341867976,1.0111149050818815,-1.1591267073801397,-0.11343766570137752,0.713371901348119,-1.0537648830991404,0.22055960156128554,1.1519480346017392,-1.2457967096441223,-0.14871407890953292,1.170675180388987,-2.0666262304717327,-0.23775555419735372,1.7322136574707823,-4.496990320469981,-0.15887157963614557,3.8047141995025844,-1115.3621197405537,58.66306518112119,1241.989963746828,-1131.6321715581998,-82.77385830225894,986.6592588466912,-1276.5471933483636,-103.79564213264891,1064.5006587733158,-1269.862256120466,-88.87247694587822,1017.0017258438769,-1013.9828874467496,69.44186501247513,1271.6479666949356,-1392.1973062500315,4.988045715726917,1130.511849578088,-1227.4005577871578,-18.717798233344844,1098.0411602534912,-1323.5071358626565,-5.813572903387535,1077.2534928626608,-1240.8065257993183,-59.125317310453795,1117.1905783590669,-987.2583006964879,81.99004706199196,1131.2948789426487,-1064.7899206102618,101.02408171779504,1275.8802790173415,-1017.3066428285174,88.02977040070266,1267.188065584571,-1270.6647084377473,-69.09364598574385,1014.9537565064824,-1130.9374772511553,-4.294696568161285,1394.3040558445148,-1099.5548696751862,24.14539507628031,1230.5969692256067,-1080.8430792926515,0.961431912133146,1330.9059231983645,-1.0963052356673482,-0.9437082080980495,-0.7869227470531907,0.1691298204996992,0.25766510949813287,0.36255523230314496,-0.8712211246333261,-0.15113270660872558,0.5564856937974094,-1.0332031142088356,0.005320475756113975,0.9611716851049381,-0.52899176111263,-0.09149722175293455,0.3380288928268751,-0.4676418454198257,-0.198317228006142,0.11820042882803126,0.8898742657714874,1.0602333941358615,1.1836361593963012,-0.6532249312012112,-0.5646264265489982,-0.4510894941090292,-0.8147212984868992,0.07807508472872246,1.1858883286440323,-1.855611421885066,-1.3529745056994722,-0.6512421636622279,0.10135170536369115,0.2978109000719439,0.4707596826811591
1962-Q4,-0.5390487574680175,0.15798744555453526,0.8213162758640873,-0.9594533855747185,-0.1227053296562386,0.8893365059400951,-0.8850488478304839,-0.20823310003009832,0.5893278684359509,-0.853800352298498,0.007389530276562268,0.8919451159685255,-0.7671732985565034,0.26562274509921935,1.1763112057100176,-0.8810852451724311,0.11498984472968128,1.0316120169227077,-1.8540451616537872,-0.3654507423187857,0.9203906588805195,-2.148037244126498,0.4110752577385445,3.149701405174129,-0.6550294068509447,0.0794539334708542,0.7744087222581598,-0.7854720020083344,0.08768318093447043,0.7849030234616616,-0.7752751424682452,-0.10899520484019093,0.5940861864128021,-0.9214397886482143,-0.014895968900036919,0.8126980123837713,-0.8719194742734635,0.141895606624659,1.1368553649743827,-1.1216130904852828,-0.02179849158759193,0.7868973687100569,-1.56940193802836,0.04880409599672339,1.9844205347916328,-1.9907952935477555,0.25952479652283594,2.51950142051918,-0.5245876666876683,0.18676148884974408,0.9163821809536957,-0.8129583822240736,-0.011528732554861277,0.9046073753619988,-0.6212419946691918,0.25759783383607504,1.029657378223752,-1.0107045213619048,-0.07606738621613773,0.8652381285170061,-0.8640064641325598,0.3330850402751847,1.379769356669786,-1.257312471775708,-0.19551774177436748,1.1213901456144058,-2.3947336945889712,-0.23226123179538444,1.9174744248173916,-3.8843034973234913,0.08039378557648034,3.6186632290041176,-1122.0146787533859,56.68883424018003,1192.3857052848448,-1133.1779083797735,-29.142666253733886,1260.1440034999105,-1137.4146657808592,27.345617849334758,1240.817750704715,-1167.3467002844955,11.882859157502104,1173.669748667784,-1155.078300143857,-9.800860121987913,1268.637102539614,-1090.846546588218,10.669887606022495,1191.5518093704973,-1178.7686891630785,28.53959436722508,1058.7895835214101,-1039.0410897357876,63.68697373479114,1221.8788665578152,-0.8077096519515959,-0.6842851321405561,-0.5527815979045928,0.3199732331368602,0.4121895133909024,0.5051274745936921,-0.633250474912435,-0.01701005623824287,0.722894441057388,-1.1006103773948674,-0.23592994005662923,1.1393738733840484,-0.16637369387059478,0.3088410127405196,0.6315186296988144,-0.2506030587757764,0.06553909113093487,0.38062917138793656,1.3500611378913958,1.4828879789417049,1.6247633502038272,-0.14580896692732315,-0.05083617608525282,0.03968571613745849,-0.7680881010260601,0.02074227623302855,0.7955811701017674,-1.3608811723372964,-0.9337145712285708,-0.42633244929458053,-0.27947582920209,-0.06276997628217293,0.17090280002852695
1963-Q1,-0.4266058960925792,0.20697408902805664,0.9608060470625823,-1.021916606847505,0.001285048116490807,0.774954055529462,-0.8156971039331199,-0.07304092494174172,0.8148273788459384,-0.8944665158406212,-0.0606834507890055,0.900518555239487,-0.6744082207588471,0.1991976706860324,1.0348609954868349,-0.9395373504340421,0.003755651233624386,0.9769204561190237,-2.004211761531421,-0.38883966444928253,1.1700739315760191,-2.3986556153675784,0.12695775818543376,3.021714652378094,-0.629738036224986,0.1413600735812418,1.0097847408098612,-0.8469716312983679,-0.005891566237868337,0.84257960527088,-0.9634325899775339,-0.24807118915001086,0.5912426608781874,-0.8773265270514817,0.01008664998523652,0.8306906482137423,-0.7756017724580184,0.2059657525818266,1.0798506210847763,-0.8524513390899081,0.04850588354839008,1.2317848290669238,-1.7171322909026163,-0.29721118704697147,1.1668883207731213,-2.4230744375694946,0.5487516449968995,3.1631689753573444,-0.702184631676599,0.08050942389378629,0.7684181253179291,-0.7039370756260928,0.07741319216314892,0.8260714654064872,-0.8279987810013683,-0.11095039437813746,0.6974990786941212,-0.9819108378051151,0.0308672573860155,0.8032948065867916,-0.7759620819295985,0.23290572626705108,1.2690248568053208,-1.202780548174312,-0.1020662615495658,0.8573237314754119,-1.4708101523587358,-0.07022802400631292,1.606118330754175,-2.101817735527787,0.29991615902251445,2.7309920041443747,-0.4164708615891743,0.28168527278101485,1.0838631530353755,-0.8070512895506344,0.042895318711759625,0.7073957434206303,-0.6961894452269164,0.17245713675891056,1.1010100488010195,-0.996548705807349,-0.11768549532302773,0.7810478073112231,-0.7909533802910749,0.2631651212702667,1.5052437774023402,-1.2718983377114466,-0.171286140856113,0.7989770409406011,-2.305126108862409,-0.27297329894379063,1.9934119853544037,-4.139006885536902,-0.059123330502534543,3.3661418256679436,-0.5388112969088925,-0.3872853568532748,-0.29332993670928276,0.16392893668796377,0.2491345923981776,0.3348066020956664,-0.7318294772429144,-0.024361436864284346,0.6756688951268547,-0.9838149782466661,0.035128731221989735,1.0140948365810079,0.07407014513544663,0.5215810704201934,1.0279051474927365,0.08208002773554737,0.43084087649969616,0.7004693892652076,1.2012412309604652,1.3248821149719487,1.5161214450014637,-0.7820540787055985,-0.6592841598586452,-0.5532377246003446,-0.7821786775193262,0.25703644468233955,1.1513176102137384,-1.191237401323256,-0.688284826662334,-0.137614122100188,-0.011573010200095194,0.18986670149099769,0.3870677095473597
1963-Q2,-0.5180358095976554,0.18135514726073798,0.9196682324998204,-0.8451407649091336,-0.10735953124151906,0.7840628181158984,-0.6834659232963005,0.061072871121491276,0.8545301883100025,-0.8647892636921853,-0.06404525048994952,0.865824819246093,-0.6792341129760259,0.09718119237490459,0.9706881876775534,-0.9666759027720282,-0.05580143794754157,0.975315605196116,-1.6205340395852765,-0.16153968767052604,1.5629618013654631,-1.3690424451664867,0.8894851472471457,4.081747947234051,-0.4379280442331541,0.20977297508145515,0.9210836503406238,-0.968066770082572,-0.035374629520028525,0.6578353829030867,-0.9471186715064709,-0.09334040690311242,0.712486727953812,-0.9367923367557922,0.03831390245841191,0.9606389762287622,-0.7821921354622735,0.10371226584184323,1.2573159921988255,-1.2208273162537306,0.031768013501439124,1.021826513373573,-1.7248120149072288,-0.4518856127822226,1.4799329441639366,-1.9762367392054994,0.3805654327179292,3.4631580881324506,-0.6102489895968272,0.07490985877500901,0.9189291365507317,-1.0460071727347127,-0.03187972113556217,0.8694809293435958,-0.9138037997019696,-0.1411002272184585,0.7283554247519988,-1.002821559401458,0.02266103098836922,0.9850802100638194,-0.610173048748822,0.16319787798882177,0.9826854547621038,-0.8502302395656365,0.09533753898861334,1.1154001563088354,-1.771237483897213,-0.3022604456828239,1.3601336057565667,-1.754210573085801,0.5547556929059162,3.574768498649885,-0.6775024534970372,0.04058784231384678,0.6921096081168194,-0.5577367731809586,0.09981308550148499,0.8061893956621833,-0.9138986547167468,-0.14009343847596534,0.5180863546658582,-0.8975970891284532,-0.09048871690491543,0.8150723119993368,-0.6994563011675996,0.12795631016638276,1.0176106134660934,-1.0203602188759062,-0.10504734077786278,0.9293057305815022,-1.4918314469624019,0.003763532045018149,1.989058064568948,-1.884724709586032,0.4425844145836615,2.9632666220008814,-0.49403751873015683,-0.33091808074151363,-0.2034234609616451,-0.21922113606386742,-0.1401359454252872,-0.05510871864675297,-0.6632963419439517,0.055385837009178096,0.875816409249544,-0.9551388949787979,0.09021754911247248,1.0585637702036752,0.11631021748626601,0.6778665340312197,1.1710139376871411,0.4405669638617908,0.7686341461985043,1.104593265279011,1.133681399904478,1.2626701881736349,1.430583869482069,-0.12327830209463204,-0.027245239099620188,0.05663005527945475,-0.731984358829212,0.1991529412458888,1.1880981279566032,-1.3071967529868842,-0.7999694065533953,-0.3518425853799749,0.13687091474910082,0.346884947955045,0.5533167296520765
1963-Q3,-0.6436639500044076,0.15435514807072537,0.7903436937592532,-0.8675874208558697,-0.06295398846320704,0.7652507460793345,-0.7142943432861464,0.0050254108357569785,0.8475241345210025,-0.9128871138463667,0.06920216244487531,0.925067230533031,-0.7747394835756337,0.06454204770723443,0.875769709674026,-1.0096391818144381,-0.11581768027078451,0.7811783270814906,-1.5188099755639473,0.08780641066267278,1.6244701941450512,-1.9498131790409965,0.3092945006689534,3.136247255298848,-0.4493079093930736,0.19793617763268814,0.8216429904192086,-0.8922847908661382,-0.08990167720104258,0.746172160099729,-0.7145778562937989,0.04457258028200094,0.8245464543730965,-0.9952152735938827,-0.09210045648694959,0.8049854052134862,-0.698934728660505,0.24398149241871728,1.159472032957258,-1.0095245561594208,-0.09797117657830995,0.9019352089706631,-1.7740503822694729,-0.20515283330742268,1.2536741405145275,-1.6368950128429496,0.9409253833694335,3.2368165365148336,-0.48309475272393076,0.22240995285800588,0.9261300051713522,-0.7861152604947845,-0.046450755634170796,0.8785314622030269,-0.8574045198921011,-0.06682259175000027,0.8124859891925639,-0.8181190851872718,0.027404574382811474,0.9358448695653081,-0.6371664252853737,0.1275129222695278,1.082600607036966,-1.0204168359221197,0.03380820958262614,1.0031782723752554,-1.8621016844445568,-0.3739562082354545,0.7684888957922557,-1.8231921795489456,0.5375026714314286,3.297351401784798,-0.5513994715117886,0.11359026889777712,0.7429334142420618,-0.6874789111076123,-0.023771874172273326,0.7660315477600682,-0.9805063205641849,-0.12167250303154231,0.610051944958614,-0.9008702003003558,0.04319834916512115,0.8889449611983458,-0.6257178272666054,0.08028923632361923,0.9934548388073436,-0.7827225915815382,0.2207431113987003,1.1835080817598809,-1.6109841979950623,-0.3480264231033435,0.9839949343171428,-1.9624948403866742,0.6082119687742965,3.529911441968011,-0.5922063057704682,-0.4560026641441146,-0.30022138973949936,-0.4346774154844278,-0.3392828642251763,-0.24314476967836746,-0.48912978705292487,0.05308317025580349,0.7229599784913615,-1.052433659481261,0.0354302951743081,0.8951211287259537,-0.3354700414907247,0.24217876370436636,0.6367031837808949,0.4326652714822432,0.7504436414273794,1.0687724002361425,0.9884155688358625,1.1593182887952236,1.2953344639715947,-0.28827117936630736,-0.1916376340026575,-0.10131969635207075,-0.9426132892810024,-0.09562448929176778,0.9241495645123888,-1.337919811024268,-0.9439048843043938,-0.44194866557048723,0.5332912323557207,0.747686490539966,0.9450079966861948
1963-Q4,-0.4736522741202222,0.18306194520057995,0.797954791601212,-0.8470046596887382,-0.034365526006566026,0.7221958672510261,-0.7312064493182185,0.0557215616416956,0.8326151350147586,-1.013096930690087,-0.057149977607945386,0.9712437250004786,-0.8062658274148288,0.15693259255462597,1.0562143322915198,-0.887237127126265,0.014442782941641683,1.0899450637199726,-1.6693644282471363,-0.13232921513889084,1.5527863910624535,-2.133416274747771,0.21411464592400511,2.933892227699451,-0.6629188235097805,0.15319781259909207,0.8323723851709458,-1.013764577764541,-0.0477933714987579,0.7973322311815871,-0.9685884715754595,0.019685002035981197,0.822215417862559,-0.6970481141328236,0.11868897702054917,1.2496614453975456,-0.7852703981188464,0.060320510440110095,0.914257726854375,-0.9801733870340605,0.04879131681141616,0.8866648744741239,-1.356821259428883,-0.05416611583411233,1.4774370977882798,-2.0962652177201027,0.7622775648863049,3.0677806267851078,-0.514072096313299,0.2837695663792741,0.884716850015963,-0.9122878705165302,-0.0778421011807697,0.7532707193439712,-0.9388633416438857,-0.022819530783144637,0.71377652468859,-1.0985602178530955,-0.19706523458546954,0.7929867075598614,-0.6249722530975863,0.17581328846825567,1.0253497824912858,-0.8755359713498682,-0.013283737309293643,0.8736789621472056,-1.5511101131315221,-0.15025591046361475,1.2484102836988116,-1.7655467546975456,0.9527598924577643,3.5229994965323495,-0.5572944100070752,0.2671333735313979,0.90718428692942,-0.86562678131512,-0.09791404447896776,0.9273469496470924,-0.7875669215813668,-0.0922917992349193,0.6963532561554121,-0.8203739307665495,0.037871872342090586,0.8180131138773746,-0.6686729730004244,0.14522854711518116,1.075535057442303,-0.9905071230907011,0.06080880705417312,0.9446049974318198,-1.8505532332432415,-0.39371939853116333,0.8828727650745223,-2.0786971383416937,0.4531383007042922,2.849492666702755,-0.7766229321286096,-0.6172429836466947,-0.4972236515217393,-0.48084890710206496,-0.3728406542505651,-0.2788453918579997,-0.6893598170724867,-0.06352584813241835,0.6538028170584838,-1.0401032142392856,-0.021958083794894116,1.093821964176563,-0.5581578989126152,-0.07516068770797006,0.4324512527287818,0.41608921198508453,0.7278841522902044,1.126530221023761,0.6582108668538214,0.7969940804096485,0.9195426082977242,-0.8473099589064155,-0.748699999735569,-0.6370727698888433,-1.158285881666718,-0.04783641616008999,0.8669246939945985,-1.2311400878494705,-0.7430640293168815,-0.2298713730900461,0.4532048518896292,0.6324394799012572,0.8197425268282016
1964-Q1,-0.5502994688699514,0.14588282304916533,0.9783956691829333,-0.9414369418094714,-0.0991557110963635,0.8146492273246093,-0.8455671406017865,0.03335498296329875,0.7313119373286238,-0.9133732622210627,-0.0009537616525292156,0.8430089349501856,-0.668001944220786,0.13213999192003137,1.1137826179999426,-1.1682993515451618,-0.01705344343445158,0.9440092035984471,-1.4029813938867388,0.01664526802791725,1.783923133434038,-2.4421653987284504,0.3993428085717946,2.8103448397189545,-0.4758336246463325,0.2655772314423105,0.9116071927387617,-0.8687130245794192,-0.0726577079572359,0.8299469396596617,-0.6902705742718341,0.03906479634223495,0.8508720109838188,-0.9700286505691939,-0.08139016664425726,0.7612113467228376,-0.8102270678608107,0.2528037020337771,1.0096515550957579,-1.2215724072495446,0.009918762518843383,0.8628451310195259,-1.3988981357825576,-0.098594639331627,1.4810860646266983,-2.5540317580590246,0.182588823115542,2.774179233660163,-0.6402927697217932,0.20740140096177784,0.9060008726958116,-0.9524019756535429,-0.024044797757453162,0.8431169938964254,-0.7465499431559617,0.029550139919884942,0.797964857627892,-0.7218732125090361,0.06499831814436668,1.0222662479072153,-0.7037987814418849,0.10326841704892227,0.9306700436845095,-0.9462020390383772,-0.026976397680635984,0.9983164640568017,-1.3730667706819801,0.24277891935356694,1.7460283613847567,-1.94004868406324,0.517295121587673,3.0789233219093863,-0.5536129310777919,0.23295641355618657,0.9377978390324495,-0.8820925123331262,-0.13809730338681414,0.736720534649503,-0.8139524853432659,-0.019184171420341956,0.7047017441371157,-0.9043288685838384,0.020199991519414727,0.8000738900769429,-0.7200852221294787,0.17466393780166423,1.163078352413045,-0.9570408025973363,-0.005484232081679266,0.9692906355163121,-1.7120943996794973,-0.2177315704636412,1.4006280891851683,-1.5931332167564864,0.9493630567812501,3.035656019679845,-0.8471238193858391,-0.7192888764961396,-0.5762899183796051,-0.24502341349364418,-0.1450988687976838,-0.042229521450457226,-0.7436524144426445,-0.018261045557403537,0.5747793827787487,-1.0196595495344118,-0.13861253846249727,0.9127640530545476,-0.45693962192814597,0.12151825753021873,0.5596250526564072,0.3353590271165324,0.5817161932220778,0.8534763010965325,0.7068334763860313,0.8704790187404308,0.9925985498907071,-0.5072744950807473,-0.41228163950206353,-0.31396862706501005,-0.9821874449623357,0.24204717918190588,1.132399567081739,-1.5654322847726367,-1.041457159002607,-0.43042307339620756,0.43609052618111893,0.6479980304070224,0.8071386926252363
1964-Q2,-0.686585327669874,0.1316454322782788,0.6870347071074171,-1.0075160067339293,-0.08194423597784875,0.67464730243473,-0.7920122434141306,-0.10814940484146003,0.7076663430665104,-0.8507643439147186,-0.042967088336184345,0.7326991974838108,-0.8096349191783874,0.22375154907811493,1.089868981547391,-1.0024490438982532,0.11475013184077648,0.9445222740612211,-1.7661945834820976,-0.14455938935910245,1.2110140097013697,-2.1886005488825533,0.38891149069865794,3.013278472409591,-0.5431768883808663,0.1790366658364556,0.8556290934472173,-0.8566285488456865,-0.0288741274283985,0.8592047055930194,-0.8233480807665515,0.010982758409935145,0.7093749870425771,-1.0726205951495524,-0.08382837051693204,0.8086725757536684,-0.8064394475322151,0.1578622019786309,1.1554853684557822,-0.9195675179962063,0.14115828164198035,1.1124713681831668,-1.5595959734015388,-0.019892153005484123,1.4530816172137144,-2.0910109087472457,0.5655907038377348,3.3139515528199337,-0.5469479378989427,0.14772024588717392,0.8836920910973802,-0.8547082639926052,-0.0007245959606500645,0.7564055483172458,-0.700977698057298,0.04689202044605889,0.9016163763995614,-0.9006172276795634,-0.006272499694879775,0.9006478727873598,-0.6302196578799233,0.10998501764912665,1.010432457682725,-1.102258971662757,0.028856180118892294,1.0228294959032038,-1.2963132562510848,-0.12338104057555066,1.4507091760930395,-2.1858818039467427,0.437485762357822,3.0414891204138326,-0.5934782919661629,0.11848682079017224,0.9281213096169493,-0.7957874389574434,-0.0070185177395799825,0.8089171567302101,-0.7628590842991629,0.04605978226666594,0.7025649778097165,-0.7566663966592131,0.0957934128134317,0.9089859138822075,-0.8775335321295171,0.10087155452467912,0.84383952157457,-0.9529685864437948,0.04627753563568146,0.9550106821072176,-1.5616492162447857,0.16141052537779105,1.410721802188992,-1.8838079420069573,0.6441280756681672,3.207729452066297,-0.9801451630732498,-0.8336526460615991,-0.6740325775155588,-0.1653392806720794,-0.06119418346812168,0.02022379331797116,-0.6618143596052566,0.01872182321643785,0.6109574783477892,-0.9586126411701996,-0.022664385756917274,0.9474279984121489,-0.3215394330470295,0.3104996551800941,0.7983150274853206,0.2130239274160095,0.5983265116204939,0.9244985669338376,0.7833782182503574,0.9325715881788909,1.098273326733253,-0.18257602427952924,-0.09924885524855556,0.0006687661667053344,-1.016473569744602,-0.04669782044340477,0.9386183518775029,-1.5494634774255354,-1.1268219977149552,-0.574205334632392,0.285505988910983,0.4994061805706881,0.6988271095979884
1964-Q3,-0.5447402210500738,0.09457653159928073,0.8053945961744878,-0.8760821949645037,-0.002271158341485187,0.6153323723522888,-0.856595722793079,-0.030692223488814476,0.6598703175953884,-0.9140219799538001,-0.015349636836256429,0.7894023984567966,-0.7328659279357892,0.1440603246445895,1.0136907554566346,-0.9444061116610518,0.06988872993663092,0.9055680934740954,-1.6148795975958468,-0.12417904682554202,1.320664445302603,-2.0914068584527277,0.2397490316741496,2.774922016651811,-0.4729359994502583,0.1934039747892281,0.7749830448318387,-1.0770132770071634,-0.017467633261916,0.8233059524100343,-0.7543742392458154,0.0037489094018621216,0.6713230080846684,-0.856726263585201,-0.03989913903879602,0.887272787846984,-0.6620443684076015,0.14226578299882947,1.2153072996611887,-1.1055586868091745,0.0033808853186373666,0.8304235370690752,-1.5917017070506758,-0.1367859415031626,1.6058324901223449,-2.257441327028028,0.38136932267087886,3.184377335346379,-0.6112724985653808,0.1680610311622599,0.9472389893661752,-0.8168511353853557,0.06322054366639068,0.806798964206491,-0.827132657943127,-0.0017152859447326068,0.8116854524924014,-0.9917296170893326,-0.052583222797149456,0.7799953916737278,-0.6120611717174733,0.18598558492389677,1.1978076522883303,-0.9864584112829393,0.05837118580215124,0.982610568121153,-1.330766682156255,0.04177078504322897,1.4431337582504882,-2.1503718837886026,0.4225748167931561,2.9844186186330823,-0.518002860122778,0.2014804198915049,0.9336164786715637,-0.8885278236756904,0.027344865069001707,0.7701226460257078,-0.8366854324374117,0.0641024617066292,0.8025969793902182,-0.7905388161305171,-0.03907783355016178,0.8138910791479628,-0.7109061576114821,0.12217956160943835,1.0578007489367947,-0.9496330874269813,0.04559771854933378,0.9746339948069411,-1.6051816014242433,-0.034958840091010496,1.3139388590441012,-2.515147689872844,0.3879749550362903,2.7074346302517838,-0.9117507726876848,-0.8025424449119307,-0.642192423579938,-0.21097494113817133,-0.134022460555073,-0.023244592577222077,-0.4428409964168934,0.11586590284110149,0.6893539405901142,-1.0498184777343258,-0.193621756501352,0.8405092492496518,-0.1253833485974771,0.3030558893516414,0.6800307203151136,0.34234113305482017,0.6249646158552058,0.9086380365628737,0.8569643427453275,1.0186796333762218,1.145407405686215,-0.5026581417021321,-0.43072407010524727,-0.27177042434323906,-1.0786135796907894,-0.08911544198906851,0.8619708883925923,-1.6726044554669153,-1.2711816066259665,-0.748179172460253,0.423073705932547,0.6099947246680756,0.8237363731592904
1964-Q4,-0.7456743860545684,-0.13777791902707423,0.5206087302935491,-0.6893300591762634,0.03559871041553746,0.7263137745595801,-0.4146124949845577,0.2653294389487689,1.0141975023407102,-0.676974249480369,0.30629327029686,1.1124550616317328,-0.9341954556137934,-0.13774191472473635,0.6070116603559642,-1.1304346923012942,-0.3102904553578285,0.5174182351955432,-1.4956447470435132,-0.3722621998378308,0.851971046330907,-2.15336573616525,-0.027241481666771872,2.0955997385113614,-0.60203249843211,0.1106492344964511,0.8667209564322562,-0.9736067727421069,-0.14081698079211308,0.5894032730813308,-0.8244277306368974,-0.010145165614616002,0.8793519906192052,-0.9501883692810723,0.008259746016734158,0.9921153897098623,-0.7388132030640955,0.1673499372130426,1.0577684366726872,-0.8491747691354342,0.09820236137076277,0.992222447918897,-1.4900668119661316,0.12488733539874827,1.4121519365898425,-2.334198243201015,0.3690151444879599,2.3284803309173214,-0.5522636154949064,0.15297892445190386,0.9044375968013888,-0.768345769494828,-0.03034942679265077,0.7715692078348385,-0.7288707599068316,-0.045219844366568326,0.6261557528326885,-0.8133510729681199,-0.06616447808869524,0.7463879051464426,-0.602828557548796,0.16636340689267665,1.157920886592312,-1.0991900999086603,0.016396470758243162,1.1670338121067478,-1.6314371622038508,-0.20108412495669523,1.432770867857751,-2.369406417095001,0.2899334993324022,2.7672868009145075,-0.4344077755329301,0.14287435690405204,0.8253876372688828,-0.7978705325986024,-0.056257026597474794,0.6865895117303595,-0.6760287790921915,-0.03689943447512986,0.7906307746892214,-1.0470585825866514,-0.04519490072577646,0.7392916488262158,-0.6579841681226017,0.14760121990331493,1.1480909024718944,-0.9292515818240376,0.041948309474511385,1.0779442941666113,-1.3904349536670595,-0.10976943128877524,1.3681635502323084,-2.212735934084693,0.5605769694280281,3.2801097754606943,-1.0085539071561855,-0.8725363093657582,-0.7484353361519224,-0.14753130861520397,-0.07174203662783175,0.025306931078344464,-0.49613180133309515,0.04183706509825589,0.5640137118105535,-0.960870771958993,-0.01084148852863943,0.9814001766102561,-0.32431701150889686,0.12096696641045365,0.5277636527811983,0.46866273774322553,0.7937028391800419,1.1101589681839819,0.6997843678487492,0.841950254897015,0.9880068643480242,-0.40132981380740573,-0.298993100302874,-0.18117564072903536,-1.0753341893801316,-0.08155499371428272,0.9221201890066207,-1.2120048415253404,-0.8261785559176403,-0.4490928504919349,-0.1163764365644123,0.08737361950119554,0.273553364943806
